panel,profile,structure,q,epoch,n,empirical_mean,empirical_sd,theory_mean,theory_sd,observable_mean,observable_sd,structure_count
a,hypergraph,1-hop hyperedges,2,50,10,0.6967181467181467,0.011420640864984118,0.7011174119660657,3.008774951285686e-16,,,
a,hypergraph,1-hop hyperedges,2,51,10,0.7,0.012093703949378115,0.7031221058620384,2.8761229291112057e-16,,,
a,hypergraph,1-hop hyperedges,2,52,10,0.7032432432432433,0.01169288656333649,0.7050949792200106,5.583096108584498e-16,,,
a,hypergraph,1-hop hyperedges,2,53,10,0.7051351351351351,0.011491199116897345,0.707036537127824,0.0,,,
a,hypergraph,1-hop hyperedges,2,54,10,0.706988416988417,0.012075131399634986,0.708947276656157,4.5984622234511915e-16,,,
a,hypergraph,1-hop hyperedges,2,55,10,0.7096525096525097,0.010591011897781721,0.7108276869856427,3.510833468576701e-17,,,
a,hypergraph,1-hop hyperedges,2,56,10,0.7113513513513514,0.010703332875256872,0.7126782495321164,2.732041085997931e-16,,,
a,hypergraph,1-hop hyperedges,2,57,10,0.712934362934363,0.010631986102471364,0.7144994380699135,3.393805686290811e-16,,,
a,hypergraph,1-hop hyperedges,2,58,10,0.7152123552123552,0.010071884923966833,0.7162917188531193,5.425092941664101e-16,,,
a,hypergraph,1-hop hyperedges,2,59,10,0.717104247104247,0.009518677527858208,0.7180555507350392,1.0532500405730103e-16,,,
a,hypergraph,1-hop hyperedges,2,60,10,0.7186100386100386,0.009091003955373878,0.7197913852854791,0.0,,,
a,hypergraph,1-hop hyperedges,2,61,10,0.7205019305019305,0.008122293570429465,0.7214996669065487,7.850462293418876e-17,,,
a,hypergraph,1-hop hyperedges,2,62,10,0.7215057915057915,0.008482598047642446,0.723180832946329,3.060673659425244e-16,,,
a,hypergraph,1-hop hyperedges,2,63,10,0.7242084942084942,0.008847700937110474,0.7248353138108853,4.135901568172935e-16,,,
a,hypergraph,1-hop hyperedges,2,64,10,0.7260231660231661,0.008492648349371336,0.7264635330744182,5.733167046599012e-17,,,
a,hypergraph,1-hop hyperedges,2,65,10,0.7277992277992278,0.008051733497872353,0.7280659075877363,3.7812833677378426e-16,,,
a,hypergraph,1-hop hyperedges,2,66,10,0.7303474903474904,0.009311345355973952,0.7296428475849537,4.2598755757003773e-16,,,
a,hypergraph,1-hop hyperedges,2,67,10,0.7318146718146719,0.009375166153375254,0.7311947567885967,5.543708695380309e-16,,,
a,hypergraph,1-hop hyperedges,2,68,10,0.7328185328185328,0.009530763748557842,0.7327220325127758,1.0725773414758065e-16,,,
a,hypergraph,1-hop hyperedges,2,69,10,0.7340926640926642,0.009036637172673312,0.7342250657651769,5.323156326800234e-16,,,
a,hypergraph,1-hop hyperedges,2,70,10,0.7350965250965251,0.009139431019451662,0.7357042413468944,5.261046397045856e-16,,,
a,hypergraph,1-hop hyperedges,2,71,10,0.7365637065637066,0.009902469251994504,0.7371599379511133,2.5666196404353564e-16,,,
a,hypergraph,1-hop hyperedges,2,72,10,0.7379536679536679,0.010005638358170749,0.7385925282600272,4.681111291435601e-17,,,
a,hypergraph,1-hop hyperedges,2,73,10,0.7388803088803089,0.009965828628086128,0.7400023790402439,2.4797742478323306e-16,,,
a,hypergraph,1-hop hyperedges,2,74,10,0.7395752895752896,0.010040672328838386,0.7413898512366385,3.916498697301471e-16,,,
a,hypergraph,1-hop hyperedges,2,75,10,0.7401544401544402,0.010194155134266605,0.7427553000648154,5.464082171995862e-16,,,
a,hypergraph,1-hop hyperedges,2,76,10,0.7416602316602317,0.009943199031263289,0.744099075102117,5.394714207615781e-16,,,
a,hypergraph,1-hop hyperedges,2,77,10,0.7425096525096525,0.009908154752725811,0.7454215203768847,3.510833468576701e-17,,,
a,hypergraph,1-hop hyperedges,2,78,10,0.7434749034749035,0.009705047923210705,0.7467229744568333,2.779255841100109e-16,,,
a,hypergraph,1-hop hyperedges,2,79,10,0.7442471042471043,0.009473588411666648,0.7480037705354866,2.5666196404353564e-16,,,
a,hypergraph,1-hop hyperedges,2,80,10,0.7456756756756757,0.010096276962252734,0.7492642365176746,3.618411218528999e-16,,,
a,hypergraph,1-hop hyperedges,2,81,10,0.7474131274131274,0.011117188335529299,0.7505046951033314,5.443993566591989e-16,,,
a,hypergraph,1-hop hyperedges,2,82,10,0.7493050193050192,0.0115257414448832,0.7517254638701504,2.4797742478323306e-16,,,
a,hypergraph,1-hop hyperedges,2,83,10,0.7509652509652509,0.011293390459964116,0.7529268553549536,4.681111291435601e-17,,,
a,hypergraph,1-hop hyperedges,2,84,10,0.7518146718146718,0.01131361245754537,0.7541091771336472,3.359329323725947e-16,,,
a,hypergraph,1-hop hyperedges,2,85,10,0.7535135135135136,0.011936824193704152,0.7552727318999819,5.4149856335063e-16,,,
a,hypergraph,1-hop hyperedges,2,86,10,0.7547104247104247,0.012410123045770095,0.7564178175430573,0.0,,,
a,hypergraph,1-hop hyperedges,2,87,10,0.7562162162162162,0.012952374814058552,0.757544727223541,0.0,,,
a,hypergraph,1-hop hyperedges,2,88,10,0.7577606177606178,0.012770788675799298,0.7586537494487806,5.433921414455764e-16,,,
a,hypergraph,1-hop hyperedges,2,89,10,0.7593822393822394,0.011661112356329772,0.7597451681466203,3.5127833901202993e-16,,,
a,hypergraph,1-hop hyperedges,2,90,10,0.7604633204633204,0.011371149819695758,0.7608192627381523,5.233641528945917e-17,,,
a,hypergraph,1-hop hyperedges,2,91,10,0.7614285714285715,0.011696073398244765,0.7618763082091884,5.20740757162067e-16,,,
a,hypergraph,1-hop hyperedges,2,92,10,0.7622007722007722,0.011004350204002302,0.7629165751806745,5.233641528945917e-17,,,
a,hypergraph,1-hop hyperedges,2,93,10,0.7629729729729731,0.010677380292646003,0.7639403299780227,5.266250202865052e-16,,,
a,hypergraph,1-hop hyperedges,2,94,10,0.7637837837837838,0.010472743148792877,0.7649478346992116,2.709389041673412e-16,,,
a,hypergraph,1-hop hyperedges,2,95,10,0.7652123552123553,0.00886714933412063,0.765939347281955,3.774032578002451e-16,,,
a,hypergraph,1-hop hyperedges,2,96,10,0.7660617760617761,0.009159345023969718,0.7669151215697732,5.564667971253097e-16,,,
a,hypergraph,1-hop hyperedges,2,97,10,0.7669111969111969,0.008713768598514101,0.7678754073767886,5.465335258165757e-16,,,
a,hypergraph,1-hop hyperedges,2,98,10,0.7679150579150579,0.009372073803190361,0.768820450551973,9.721057689603553e-17,,,
a,hypergraph,1-hop hyperedges,2,99,10,0.7687644787644787,0.00960253041016212,0.7697504930418348,4.681111291435601e-17,,,
a,hypergraph,1-hop hyperedges,2,100,10,0.7701930501930502,0.009049001141162593,0.7706657729524964,7.49343429207797e-17,,,
a,hypergraph,1-hop hyperedges,2,101,10,0.7715444015444015,0.008119438060573109,0.7715665246106085,5.515225249907742e-16,,,
a,hypergraph,1-hop hyperedges,2,102,10,0.772934362934363,0.008003140693593843,0.7724529786233425,3.3121136700345437e-16,,,
a,hypergraph,1-hop hyperedges,2,103,10,0.7738996138996139,0.008378763876807723,0.773325361937473,5.525149190006904e-16,,,
a,hypergraph,1-hop hyperedges,2,104,10,0.7745945945945947,0.008567601497007051,0.7741838978973856,2.5344013803554234e-16,,,
a,hypergraph,1-hop hyperedges,2,105,10,0.7752509652509653,0.008524282784359108,0.7750288063024086,2.4687037718011827e-16,,,
a,hypergraph,1-hop hyperedges,2,106,10,0.775907335907336,0.00835302503898946,0.7758603034628873,6.302138946229738e-17,,,
a,hypergraph,1-hop hyperedges,2,107,10,0.7765250965250965,0.008292523918315644,0.7766786022557394,5.791397411136604e-16,,,
a,hypergraph,1-hop hyperedges,2,108,10,0.7771042471042471,0.008306992652048331,0.7774839121788906,1.3291800990276768e-16,,,
a,hypergraph,1-hop hyperedges,2,109,10,0.777992277992278,0.007773317307872077,0.7782764394048328,3.541903396947236e-16,,,
a,hypergraph,1-hop hyperedges,2,110,10,0.7798455598455598,0.008391801072986675,0.7790563868335191,5.469092794022609e-16,,,
a,hypergraph,1-hop hyperedges,2,111,10,0.7805791505791506,0.008708064127559357,0.7798239541443276,5.4149856335063e-16,,,
a,hypergraph,1-hop hyperedges,2,112,10,0.781003861003861,0.008644587512525498,0.7805793378470005,2.4797742478323306e-16,,,
a,hypergraph,1-hop hyperedges,2,113,10,0.7816988416988417,0.008714053724036174,0.781322731332173,4.681111291435601e-17,,,
a,hypergraph,1-hop hyperedges,2,114,10,0.782007722007722,0.008836742403847396,0.7820543249207429,5.450279209566124e-16,,,
a,hypergraph,1-hop hyperedges,2,115,10,0.7828185328185329,0.00900762997351215,0.7827743059126909,2.779255841100109e-16,,,
a,hypergraph,1-hop hyperedges,2,116,10,0.7834749034749036,0.008938499587596904,0.7834828586349453,5.4149856335063e-16,,,
a,hypergraph,1-hop hyperedges,2,117,10,0.784015444015444,0.008909544697451938,0.78418016448856,3.4099092437943086e-16,,,
a,hypergraph,1-hop hyperedges,2,118,10,0.7841698841698841,0.008955531663894368,0.7848664019953018,5.032194638293272e-16,,,
a,hypergraph,1-hop hyperedges,2,119,10,0.784942084942085,0.009390700822113105,0.7855417468431983,1.1761146561888094e-16,,,
a,hypergraph,1-hop hyperedges,2,120,10,0.7853667953667953,0.009514152117718664,0.78620637193161,3.4099092437943086e-16,,,
a,hypergraph,1-hop hyperedges,2,121,10,0.7859459459459459,0.009166124000447213,0.7868604474154294,3.0984749120421047e-16,,,
a,hypergraph,1-hop hyperedges,2,122,10,0.7865637065637066,0.009289261111878486,0.7875041407487404,3.053954279949072e-16,,,
a,hypergraph,1-hop hyperedges,2,123,10,0.7871814671814672,0.00942907419945308,0.7881376167275217,5.408658974454375e-16,,,
a,hypergraph,1-hop hyperedges,2,124,10,0.7874903474903474,0.00938752536759168,0.7887610375320737,3.3100455376630307e-16,,,
a,hypergraph,1-hop hyperedges,2,125,10,0.7884169884169884,0.010127318184250195,0.7893745627682682,2.2235278634319104e-16,,,
a,hypergraph,1-hop hyperedges,2,126,10,0.7890733590733591,0.009335950271335403,0.7899783495086666,1.0532500405730103e-16,,,
a,hypergraph,1-hop hyperedges,2,127,10,0.7896138996138996,0.009430215962471757,0.7905725523325585,3.4099092437943086e-16,,,
a,hypergraph,1-hop hyperedges,2,128,10,0.79007722007722,0.00938902502161397,0.7911573233655635,5.053920350272213e-16,,,
a,hypergraph,1-hop hyperedges,2,129,10,0.7905405405405406,0.009175245108178916,0.7917328123187009,2.2812914531392954e-16,,,
a,hypergraph,1-hop hyperedges,2,130,10,0.7912355212355212,0.008400185527425162,0.7922991665265514,3.449839284292668e-16,,,
a,hypergraph,1-hop hyperedges,2,131,10,0.7915830115830116,0.008258497826451503,0.792856530985066,5.059337201077096e-16,,,
a,hypergraph,1-hop hyperedges,2,132,10,0.791853281853282,0.008211532163941958,0.7934050483886828,5.095750333711903e-16,,,
a,hypergraph,1-hop hyperedges,2,133,10,0.7922007722007722,0.008198107279235764,0.7939448591668502,5.443993566591989e-16,,,
a,hypergraph,1-hop hyperedges,2,134,10,0.7932432432432432,0.008384791161047189,0.7944761015199862,3.918246744117944e-16,,,
a,hypergraph,1-hop hyperedges,2,135,10,0.7935521235521236,0.00835272758953902,0.7949989114547986,3.6654177513682335e-16,,,
a,hypergraph,1-hop hyperedges,2,136,10,0.7940926640926641,0.008012655440877883,0.795513422819212,3.9234862116835754e-16,,,
a,hypergraph,1-hop hyperedges,2,137,10,0.7945559845559845,0.008136556087683749,0.7960197673365614,3.053954279949072e-16,,,
a,hypergraph,1-hop hyperedges,2,138,10,0.7950193050193051,0.007972035453234945,0.796518074639384,3.6051395581293713e-16,,,
a,hypergraph,1-hop hyperedges,2,139,10,0.7952895752895752,0.007745139099996809,0.7970084723024569,2.8570122661173844e-16,,,
a,hypergraph,1-hop hyperedges,2,140,10,0.7953667953667953,0.007737008167407535,0.7974910858756278,2.4990295782562634e-16,,,
a,hypergraph,1-hop hyperedges,2,141,10,0.7957915057915057,0.007955396262763786,0.7979660389159157,1.199177923332954e-16,,,
a,hypergraph,1-hop hyperedges,2,142,10,0.7961776061776062,0.007863251367111591,0.7984334530190325,5.208722407539016e-16,,,
a,hypergraph,1-hop hyperedges,2,143,10,0.7964478764478764,0.007836559185462607,0.7988934478507012,2.1578856830463123e-16,,,
a,hypergraph,1-hop hyperedges,2,144,10,0.7968339768339768,0.007643964266290158,0.7993461411770816,2.3434795139979835e-16,,,
a,hypergraph,1-hop hyperedges,2,145,10,0.7980694980694981,0.0072826534624427985,0.7997916488951224,2.729533475477815e-16,,,
a,hypergraph,1-hop hyperedges,2,146,10,0.7986872586872586,0.0072374800875846,0.8002300850620779,3.342982125383114e-16,,,
a,hypergraph,1-hop hyperedges,2,147,10,0.7991891891891891,0.007111075188445824,0.8006615619247764,1.0789428415231562e-16,,,
a,hypergraph,1-hop hyperedges,2,148,10,0.7995752895752896,0.007403222504852317,0.8010861899484084,2.2480302876233914e-16,,,
a,hypergraph,1-hop hyperedges,2,149,10,0.80007722007722,0.007526041961519904,0.8015040778446627,5.389634437932182e-16,,,
a,hypergraph,1-hop hyperedges,2,150,10,0.8005019305019305,0.007544177161106512,0.8019153325997429,4.830852420928243e-16,,,
a,hypergraph,1-hop hyperedges,2,151,10,0.801003861003861,0.007616612362560528,0.8023200595015221,1.3291800990276768e-16,,,
a,hypergraph,1-hop hyperedges,2,152,10,0.8014285714285714,0.0076184606194969915,0.8027183621667838,1.8906416838689213e-16,,,
a,hypergraph,1-hop hyperedges,2,153,10,0.8021621621621622,0.00796111990707317,0.8031103425675212,3.359329323725947e-16,,,
a,hypergraph,1-hop hyperedges,2,154,10,0.8026640926640927,0.007217427025156088,0.8034961010571285,3.017864926531868e-16,,,
a,hypergraph,1-hop hyperedges,2,155,10,0.8028571428571428,0.007154615989206456,0.8038757363961228,3.2028004727485766e-16,,,
a,hypergraph,1-hop hyperedges,2,156,10,0.8036293436293436,0.006873599046255209,0.8042493457773532,2.4797742478323306e-16,,,
a,hypergraph,1-hop hyperedges,2,157,10,0.804092664092664,0.006401974422513115,0.8046170248509197,2.9350418479176855e-16,,,
a,hypergraph,1-hop hyperedges,2,158,10,0.8047876447876448,0.006220890829690453,0.8049788677487356,1.3291800990276768e-16,,,
a,hypergraph,1-hop hyperedges,2,159,10,0.8052123552123552,0.006075545818235348,0.8053349671085035,2.969832179842721e-16,,,
a,hypergraph,1-hop hyperedges,2,160,10,0.8055598455598456,0.006383837747211943,0.8056854140974468,2.4547954708634316e-16,,,
a,hypergraph,1-hop hyperedges,2,161,10,0.805984555984556,0.006650821198303344,0.8060302984358133,4.762326219937489e-16,,,
a,hypergraph,1-hop hyperedges,2,162,10,0.8064864864864865,0.006746145986037198,0.8063697084195731,3.006498163255289e-16,,,
a,hypergraph,1-hop hyperedges,2,163,10,0.806988416988417,0.006633864332142164,0.8067037309432843,4.931856774513482e-16,,,
a,hypergraph,1-hop hyperedges,2,164,10,0.8073359073359073,0.006419543842131233,0.8070324515221676,1.4043333874306804e-16,,,
a,hypergraph,1-hop hyperedges,2,165,10,0.8074131274131273,0.00654171499471104,0.8073559543140855,4.195082817701991e-16,,,
a,hypergraph,1-hop hyperedges,2,166,10,0.8076833976833976,0.0066313670182710565,0.8076743221410465,1.1702778228589004e-16,,,
a,hypergraph,1-hop hyperedges,2,167,10,0.8079150579150578,0.006810778708662245,0.8079876365104482,3.2600167817912923e-16,,,
a,hypergraph,1-hop hyperedges,2,168,10,0.8084555984555986,0.007270019541054579,0.8082959776358953,3.1314500328051913e-16,,,
a,hypergraph,1-hop hyperedges,2,169,10,0.8088030888030888,0.007065156475041592,0.8085994244577421,2.5666196404353564e-16,,,
a,hypergraph,1-hop hyperedges,2,170,10,0.8096138996138997,0.006779577811803971,0.8088980546633785,3.0427223394331407e-16,,,
a,hypergraph,1-hop hyperedges,2,171,10,0.80992277992278,0.006849096310404281,0.809191944707044,3.0984749120421047e-16,,,
a,hypergraph,1-hop hyperedges,2,172,10,0.8106949806949807,0.006378256844411349,0.8094811698293546,3.744889033148481e-16,,,
a,hypergraph,1-hop hyperedges,2,173,10,0.8107722007722007,0.006353277649310907,0.8097658040767118,2.878502840920254e-16,,,
a,hypergraph,1-hop hyperedges,2,174,10,0.8110038610038611,0.006334478611235382,0.8100459203201587,4.361542392016941e-16,,,
a,hypergraph,1-hop hyperedges,2,175,10,0.8111583011583011,0.006146559694768655,0.8103215902740161,3.116105068056653e-16,,,
a,hypergraph,1-hop hyperedges,2,176,10,0.8114285714285714,0.005850408316563976,0.8105928845143204,6.574420412875541e-16,,,
a,hypergraph,1-hop hyperedges,2,177,10,0.8116988416988417,0.005657099031704061,0.8108598724968388,4.3157713660926247e-16,,,
a,hypergraph,1-hop hyperedges,2,178,10,0.8121235521235521,0.00534128792658521,0.8111226225748632,5.574503892267373e-16,,,
a,hypergraph,1-hop hyperedges,2,179,10,0.8127027027027027,0.005035613541146921,0.8113812020167606,6.912568688522638e-16,,,
a,hypergraph,1-hop hyperedges,2,180,10,0.8128185328185328,0.004900078881561215,0.8116356770230381,0.0,,,
a,hypergraph,1-hop hyperedges,2,181,10,0.8128571428571428,0.004860198098023121,0.8118861127435029,6.85986474186814e-16,,,
a,hypergraph,1-hop hyperedges,2,182,10,0.8137837837837838,0.003580778975717899,0.812132573293837,2.4990295782562634e-16,,,
a,hypergraph,1-hop hyperedges,2,183,10,0.8140926640926642,0.0031851656810204824,0.8123751217719175,1.0202245531417481e-16,,,
a,hypergraph,1-hop hyperedges,2,184,10,0.8142084942084942,0.0033796957656977667,0.8126138202741411,7.03043854199395e-16,,,
a,hypergraph,1-hop hyperedges,2,185,10,0.8142084942084942,0.0033796957656977667,0.812848729911288,2.691638992575471e-16,,,
a,hypergraph,1-hop hyperedges,2,186,10,0.8143629343629344,0.0033845931683040265,0.8130799108240001,1.0532500405730103e-16,,,
a,hypergraph,1-hop hyperedges,2,187,10,0.8146332046332047,0.003149605337342679,0.8133074221984498,4.686959027995967e-16,,,
a,hypergraph,1-hop hyperedges,2,188,10,0.8146718146718147,0.0030995095440906656,0.813531322281204,4.1540741810552243e-16,,,
a,hypergraph,1-hop hyperedges,2,189,10,0.8147104247104247,0.0031496053373426935,0.813751668394423,2.8570122661173844e-16,,,
a,hypergraph,1-hop hyperedges,2,190,10,0.8148648648648649,0.0032975876384347303,0.813968516950259,4.32369749098139e-16,,,
a,hypergraph,1-hop hyperedges,2,191,10,0.8148648648648649,0.0032975876384347303,0.814181923465547,3.3100455376630307e-16,,,
a,hypergraph,1-hop hyperedges,2,192,10,0.815019305019305,0.003227526215980376,0.8143919425758195,3.3017600539857414e-16,,,
a,hypergraph,1-hop hyperedges,2,193,10,0.8150579150579151,0.003209771921065632,0.8145986280494524,6.662366052725463e-16,,,
a,hypergraph,1-hop hyperedges,2,194,10,0.8162548262548264,0.0026653669258386707,0.8148020328012435,3.7903273494864014e-16,,,
a,hypergraph,1-hop hyperedges,2,195,10,0.8162548262548264,0.0026653669258386707,0.8150022089061867,5.175751305185576e-16,,,
a,hypergraph,1-hop hyperedges,2,196,10,0.8162934362934363,0.0026300210603747466,0.8151992076126575,4.1885484168231196e-16,,,
a,hypergraph,1-hop hyperedges,2,197,10,0.8164478764478764,0.0026262395759453837,0.8153930793555286,4.85489017835039e-16,,,
a,hypergraph,1-hop hyperedges,2,198,10,0.8171814671814671,0.0027195040680972242,0.8155838737691354,4.739263971955564e-16,,,
a,hypergraph,1-hop hyperedges,2,199,10,0.8172586872586873,0.002625293353765143,0.8157716396999962,5.264949733601399e-16,,,
a,hypergraph,1-hop hyperedges,2,200,10,0.8173359073359073,0.0026403922178977676,0.8159564252192345,5.494077358953467e-16,,,
b,hypergraph,1-hop hyperedges,2,,10,,,,,0.8274131274131274,0.0,
a,hypergraph,1-hop hyperedges,4,1,10,0.562857142857143,0.007390570572358526,0.5598832549727724,4.0132169326193074e-16,,,
a,hypergraph,1-hop hyperedges,4,2,10,0.5775675675675676,0.008058827582864586,0.5727968373436643,5.662258363624037e-16,,,
a,hypergraph,1-hop hyperedges,4,3,10,0.5897297297297297,0.0071615579514358,0.5851031448859174,6.086569841985607e-16,,,
a,hypergraph,1-hop hyperedges,4,4,10,0.60003861003861,0.006081540707027927,0.5968310837520336,3.5127833901202993e-16,,,
a,hypergraph,1-hop hyperedges,4,5,10,0.6105791505791506,0.007623133622092329,0.6080081836289588,3.0874049412768256e-16,,,
a,hypergraph,1-hop hyperedges,4,6,10,0.6212355212355212,0.007870725792237137,0.618660663284165,3.060673659425244e-16,,,
a,hypergraph,1-hop hyperedges,4,7,10,0.6316216216216216,0.006484877535330281,0.6288134929902884,7.989664199107425e-16,,,
a,hypergraph,1-hop hyperedges,4,8,10,0.6401930501930502,0.007643205812885842,0.6384904539772468,4.392830758622045e-16,,,
a,hypergraph,1-hop hyperedges,4,9,10,0.6508494208494209,0.0077648959140581356,0.647714195053243,3.433922985862513e-16,,,
a,hypergraph,1-hop hyperedges,4,10,10,0.6606949806949807,0.008756906565148936,0.6565062865296865,9.435807192589601e-16,,,
a,hypergraph,1-hop hyperedges,4,11,10,0.6685328185328185,0.009236420083984204,0.6648872715780991,6.452466625510835e-16,,,
a,hypergraph,1-hop hyperedges,4,12,10,0.6774517374517375,0.009926109542575228,0.6728767151414694,5.127900497022837e-16,,,
a,hypergraph,1-hop hyperedges,4,13,10,0.6844015444015443,0.009524157355643378,0.6804932505166461,7.798828348708098e-16,,,
a,hypergraph,1-hop hyperedges,4,14,10,0.690926640926641,0.01142064086498411,0.6877546237182802,7.730922970250903e-16,,,
a,hypergraph,1-hop hyperedges,4,15,10,0.698030888030888,0.012373230640965203,0.6946777357304351,5.30640667079009e-16,,,
a,hypergraph,1-hop hyperedges,4,16,10,0.7032432432432432,0.013140276837630858,0.7012786827460631,4.790997919185434e-16,,,
a,hypergraph,1-hop hyperedges,4,17,10,0.7094208494208494,0.01358649167450258,0.7075727944903941,4.047199054259303e-16,,,
a,hypergraph,1-hop hyperedges,4,18,10,0.7149420849420849,0.013675017019404174,0.7135746707192887,7.910420206691776e-16,,,
a,hypergraph,1-hop hyperedges,4,19,10,0.7201158301158301,0.014457384472051743,0.7192982159798463,8.124796539295783e-16,,,
a,hypergraph,1-hop hyperedges,4,20,10,0.7258687258687259,0.014430492963098866,0.7247566727152691,7.730922970250903e-16,,,
a,hypergraph,1-hop hyperedges,4,21,10,0.7313899613899614,0.013190413340863674,0.7299626527938491,7.97937265658008e-16,,,
